68,,2018-11-25 (Miami),
168,2018-11-23 (Washington),,
200,2018-11-23 (Washington),,
27,2018-11-23 (Washington),,
162,,2018-12-03 (Denver),
94,2018-11-23 (Washington),,
274,2018-11-23 (Washington),,
194,2018-11-23 (Washington),,
404,2018-11-23 (Washington),,
251,2018-11-23 (Washington),,
156,2018-11-23 (Washington),,
167,2018-11-23 (Washington),,
26,2018-11-23 (Washington),,
72,2018-11-23 (Washington),,
386,2018-11-23 (Washington),,
79,2018-11-23 (Washington),,
70,2018-11-23 (Washington),,
123,2018-11-23 (Washington),,
632,2018-11-25 (Miami),,
191,2018-11-25 (Miami),,
351,2018-11-25 (Miami),,
152,2018-11-25 (Miami),,
74,2018-11-25 (Miami),,
77,2018-11-25 (Miami),,
316,2018-11-25 (Miami),,
73,2018-11-29 (Golden State),,
28,2018-11-29 (Golden State),,
173,,2018-11-23 (Washington),
495,,2018-11-23 (Washington),
292,2018-11-29 (Golden State),,
82,,2018-11-23 (Washington),
14,2018-11-29 (Golden State),,
137,,,2018-12-19 (Indiana)
442,,,2018-12-19 (Indiana)
45,,,2018-12-19 (Indiana)
67,,,2018-12-19 (Indiana)
612,2018-11-29 (Golden State),,
449,,2018-11-23 (Washington),
75,,2018-11-23 (Washington),
148,,2018-11-25 (Miami),
611,,2018-11-25 (Miami),
543,,2018-11-25 (Miami),
142,,2018-11-25 (Miami),
132,,2018-11-25 (Miami),
412,,2018-11-25 (Miami),
634,,,
125,2018-11-29 (Golden State),,
563,,2018-12-03 (Denver),
158,,2018-12-03 (Denver),
558,,2018-12-03 (Denver),
62,,2018-12-03 (Denver),
552,,2018-12-03 (Denver),
115,,2018-12-03 (Denver),
584,,2018-12-05 (Philadelphia),
21,,,2018-11-25 (Miami)
294,,2018-12-05 (Philadelphia),
631,,2018-12-05 (Philadelphia),
532,,2018-12-05 (Philadelphia),
633,,2018-12-05 (Philadelphia),
9,,2018-12-05 (Philadelphia),
629,,2018-12-05 (Philadelphia),
180,,,2018-12-19 (Indiana)
189,,2018-12-05 (Philadelphia),
8,,2018-12-05 (Philadelphia),
501,,2018-12-05 (Philadelphia),
311,,2018-12-05 (Philadelphia),
235,,2018-12-05 (Philadelphia),
117,,2018-12-09 (Milwaukee),
277,,2018-12-09 (Milwaukee),
333,,,2018-11-25 (Miami)
470,,,2018-11-25 (Miami)
636,,,2018-12-03 (Denver)
219,,,2018-12-03 (Denver)
22,2018-11-29 (Golden State),,
662,,2018-12-09 (Milwaukee),
174,2018-11-29 (Golden State),,
