68,2018-11-23 (Washington),2018-11-25 (Miami),2018-12-09 (Milwaukee)
168,2018-11-23 (Washington),2018-11-29 (Golden State),2018-11-25 (Miami)
200,2018-11-23 (Washington),2018-11-29 (Golden State),2018-12-21 (Cleveland)
27,2018-11-23 (Washington),2018-11-29 (Golden State),
162,2018-11-23 (Washington),2018-12-03 (Denver),2018-12-05 (Philadelphia)
94,2018-11-23 (Washington),2018-12-05 (Philadelphia),2018-12-03 (Denver)
274,2018-11-23 (Washington),2018-12-05 (Philadelphia),2018-12-21 (Cleveland)
194,2018-11-23 (Washington),2018-12-05 (Philadelphia),2018-12-21 (Cleveland)
404,2018-11-23 (Washington),2018-12-05 (Philadelphia),
251,2018-11-23 (Washington),2018-12-05 (Philadelphia),
156,2018-11-23 (Washington),2018-12-09 (Milwaukee),2018-11-25 (Miami)
167,2018-11-23 (Washington),2018-12-09 (Milwaukee),2018-11-29 (Golden State)
26,2018-11-23 (Washington),2018-12-21 (Cleveland),2018-11-29 (Golden State)
72,2018-11-23 (Washington),2018-12-21 (Cleveland),
386,2018-11-23 (Washington),,
79,2018-11-23 (Washington),,
70,2018-11-23 (Washington),,
123,2018-11-23 (Washington),,
632,2018-11-25 (Miami),2018-12-09 (Milwaukee),2018-11-23 (Washington)
191,2018-11-25 (Miami),2018-12-09 (Milwaukee),2018-11-23 (Washington)
351,2018-11-25 (Miami),2018-12-09 (Milwaukee),2018-12-21 (Cleveland)
152,2018-11-25 (Miami),2018-12-09 (Milwaukee),
74,2018-11-25 (Miami),2018-12-09 (Milwaukee),
77,2018-11-25 (Miami),2018-12-21 (Cleveland),2018-11-29 (Golden State)
316,2018-11-25 (Miami),2018-12-21 (Cleveland),2018-12-09 (Milwaukee)
73,2018-11-29 (Golden State),2018-11-23 (Washington),2018-11-25 (Miami)
28,2018-11-29 (Golden State),2018-11-23 (Washington),2018-11-25 (Miami)
173,2018-11-29 (Golden State),2018-11-23 (Washington),2018-12-05 (Philadelphia)
495,2018-11-29 (Golden State),2018-11-23 (Washington),2018-12-05 (Philadelphia)
292,2018-11-29 (Golden State),2018-11-23 (Washington),2018-12-09 (Milwaukee)
82,2018-11-29 (Golden State),2018-11-23 (Washington),2018-12-09 (Milwaukee)
14,2018-11-29 (Golden State),2018-11-23 (Washington),2018-12-09 (Milwaukee)
137,2018-11-29 (Golden State),2018-11-23 (Washington),2018-12-19 (Indiana)
442,2018-11-29 (Golden State),2018-11-23 (Washington),2018-12-19 (Indiana)
45,2018-11-29 (Golden State),2018-11-23 (Washington),2018-12-19 (Indiana)
67,2018-11-29 (Golden State),2018-11-23 (Washington),2018-12-19 (Indiana)
612,2018-11-29 (Golden State),2018-11-23 (Washington),2018-12-21 (Cleveland)
