10,2019-01-14 (Colorado),2019-01-03 (Minnesota),2019-01-07 (Nashville)
9,2019-01-12 (Boston),2019-01-07 (Nashville),2019-01-05 (Vancouver)
22,2019-01-12 (Boston),2018-12-29 (NY Islanders),2019-01-14 (Colorado)
28,2019-01-12 (Boston),2018-12-22 (NY Rangers),2018-12-29 (NY Islanders)
33,2019-01-12 (Boston),2019-01-05 (Vancouver),
37,2019-01-14 (Colorado),,
662,2019-01-12 (Boston),2018-12-22 (NY Rangers),2018-12-29 (NY Islanders)
65,2019-01-05 (Vancouver),2019-01-12 (Boston),2019-01-14 (Colorado)
74,2019-01-12 (Boston),2018-12-22 (NY Rangers),2018-12-29 (NY Islanders)
78,2019-01-07 (Nashville),2019-01-14 (Colorado),2019-01-12 (Boston)
79,2018-12-29 (NY Islanders),,
83,2019-01-05 (Vancouver),2019-01-03 (Minnesota),2018-12-29 (NY Islanders)
85,2019-01-12 (Boston),2018-12-22 (NY Rangers),2018-12-23 (Detroit)
98,2019-01-07 (Nashville),2019-01-14 (Colorado),2019-01-12 (Boston)
103,2019-01-05 (Vancouver),2019-01-12 (Boston),2019-01-03 (Minnesota)
106,2018-12-22 (NY Rangers),2018-12-23 (Detroit),2019-01-05 (Vancouver)
114,2019-01-05 (Vancouver),2018-12-29 (NY Islanders),2019-01-12 (Boston)
115,2019-01-12 (Boston),2018-12-29 (NY Islanders),2019-01-14 (Colorado)
126,2019-01-12 (Boston),2019-01-07 (Nashville),2019-01-03 (Minnesota)
132,2019-01-12 (Boston),2018-12-23 (Detroit),2019-01-05 (Vancouver)
156,2018-12-23 (Detroit),2018-12-23 (Detroit),2018-12-23 (Detroit)
162,2019-01-03 (Minnesota),2018-12-23 (Detroit),2018-12-29 (NY Islanders)
165,2019-01-05 (Vancouver),2019-01-07 (Nashville),
167,2019-01-05 (Vancouver),2019-01-12 (Boston),2018-12-29 (NY Islanders)
174,2018-12-29 (NY Islanders),2019-01-12 (Boston),2019-01-05 (Vancouver)
176,2019-01-05 (Vancouver),2018-12-22 (NY Rangers),2018-12-23 (Detroit)
185,2019-01-12 (Boston),2019-01-05 (Vancouver),2018-12-29 (NY Islanders)
192,2019-01-12 (Boston),2018-12-23 (Detroit),2019-01-03 (Minnesota)
195,2019-01-12 (Boston),2019-01-05 (Vancouver),2019-01-07 (Nashville)
197,2019-01-12 (Boston),2019-01-05 (Vancouver),2018-12-29 (NY Islanders)
200,2018-12-29 (NY Islanders),2019-01-07 (Nashville),2019-01-12 (Boston)
219,2019-01-12 (Boston),2019-01-14 (Colorado),
