318,2019-01-22 (Sacramento),2018-12-30 (Chicago),
430,2018-12-30 (Chicago),2019-01-06 (Indiana),2019-01-22 (Sacramento)
648,2019-01-06 (Indiana),2019-01-01 (Utah),
655,2019-01-01 (Utah),2018-12-30 (Chicago),2019-01-17 (Phoenix)
245,2018-12-30 (Chicago),2019-01-11 (Brooklyn),2019-01-06 (Indiana)
131,2019-01-22 (Sacramento),2019-01-08 (Atlanta),2019-01-17 (Phoenix)
128,2019-01-11 (Brooklyn),2019-01-17 (Phoenix),2019-01-22 (Sacramento)
416,2018-12-30 (Chicago),2019-01-11 (Brooklyn),2019-01-19 (Memphis)
268,2018-12-30 (Chicago),2019-01-19 (Memphis),2019-01-17 (Phoenix)
124,2019-01-11 (Brooklyn),2019-01-17 (Phoenix),2019-01-19 (Memphis)
489,2019-01-06 (Indiana),2019-01-11 (Brooklyn),2019-01-08 (Atlanta)
650,2019-01-19 (Memphis),2019-01-17 (Phoenix),
297,2019-01-19 (Memphis),,
659,2019-01-06 (Indiana),2018-12-30 (Chicago),2019-01-11 (Brooklyn)
663,2019-01-19 (Memphis),2018-12-30 (Chicago),2019-01-22 (Sacramento)
113,2018-12-30 (Chicago),2019-01-19 (Memphis),
126,2019-01-06 (Indiana),2019-01-11 (Brooklyn),2019-01-17 (Phoenix)
651,2019-01-08 (Atlanta),2019-01-22 (Sacramento),2019-01-11 (Brooklyn)
384,2019-01-19 (Memphis),2019-01-11 (Brooklyn),
44,2019-01-19 (Memphis),2019-01-11 (Brooklyn),2019-01-06 (Indiana)
551,2019-01-19 (Memphis),2018-12-30 (Chicago),
643,2019-01-08 (Atlanta),2019-01-11 (Brooklyn),2018-12-30 (Chicago)
652,2019-01-06 (Indiana),2018-12-30 (Chicago),2019-01-19 (Memphis)
273,2019-01-19 (Memphis),2019-01-11 (Brooklyn),2019-01-08 (Atlanta)
176,2019-01-11 (Brooklyn),2018-12-30 (Chicago),2019-01-08 (Atlanta)
265,2019-01-06 (Indiana),2019-01-11 (Brooklyn),2019-01-19 (Memphis)
252,2019-01-06 (Indiana),2019-01-19 (Memphis),
634,2019-01-01 (Utah),2019-01-06 (Indiana),2018-12-30 (Chicago)
548,2019-01-11 (Brooklyn),2018-12-30 (Chicago),2019-01-06 (Indiana)
657,2019-01-01 (Utah),2019-01-06 (Indiana),2019-01-19 (Memphis)
133,2019-01-11 (Brooklyn),2019-01-19 (Memphis),
290,2018-12-30 (Chicago),2019-01-01 (Utah),
