440,2018-11-06 (Las Vegas),2018-11-09 (New Jersey),2018-11-19 (Columbus)
330,2018-11-06 (Las Vegas),2018-11-09 (New Jersey),2018-11-26 (Boston)
510,2018-11-06 (Las Vegas),2018-11-09 (New Jersey),2018-11-28 (San Jose)
271,2018-11-06 (Las Vegas),2018-11-24 (Philadelphia),
405,2018-11-06 (Las Vegas),2018-11-26 (Boston),2018-11-19 (Columbus)
257,2018-11-06 (Las Vegas),2018-11-26 (Boston),2018-11-24 (Philadelphia)
489,2018-11-06 (Las Vegas),2018-11-26 (Boston),2018-11-28 (San Jose)
289,2018-11-06 (Las Vegas),2018-11-26 (Boston),
353,2018-11-06 (Las Vegas),2018-11-26 (Boston),
498,2018-11-06 (Las Vegas),2018-11-28 (San Jose),
398,2018-11-06 (Las Vegas),2018-12-06 (Detroit),2018-11-26 (Boston)
344,2018-11-06 (Las Vegas),2018-12-20 (Florida),
447,2018-11-09 (New Jersey),2018-11-06 (Las Vegas),2018-11-26 (Boston)
268,2018-11-09 (New Jersey),2018-11-06 (Las Vegas),2018-12-20 (Florida)
394,2018-11-09 (New Jersey),2018-11-06 (Las Vegas),
509,2018-11-09 (New Jersey),2018-11-19 (Columbus),2018-11-28 (San Jose)
485,2018-11-09 (New Jersey),2018-11-19 (Columbus),
395,2018-11-09 (New Jersey),2018-11-19 (Columbus),
506,2018-11-09 (New Jersey),2018-11-24 (Philadelphia),2018-12-06 (Detroit)
411,2018-11-09 (New Jersey),2018-11-24 (Philadelphia),2018-12-06 (Detroit)
496,2018-11-09 (New Jersey),2018-11-24 (Philadelphia),
378,2018-11-09 (New Jersey),2018-11-24 (Philadelphia),
508,2018-11-09 (New Jersey),2018-11-26 (Boston),2018-12-06 (Detroit)
441,2018-11-09 (New Jersey),2018-11-28 (San Jose),2018-11-26 (Boston)
417,2018-11-09 (New Jersey),2018-11-28 (San Jose),
275,2018-11-09 (New Jersey),2018-12-06 (Detroit),2018-11-26 (Boston)
486,2018-11-09 (New Jersey),2018-12-06 (Detroit),2018-11-26 (Boston)
281,2018-11-09 (New Jersey),,
507,2018-11-09 (New Jersey),,
342,2018-11-24 (Philadelphia),2018-11-06 (Las Vegas),2018-12-06 (Detroit)
433,2018-11-24 (Philadelphia),2018-11-06 (Las Vegas),
358,2018-11-24 (Philadelphia),2018-11-09 (New Jersey),2018-11-26 (Boston)
282,2018-11-24 (Philadelphia),2018-11-09 (New Jersey),2018-11-26 (Boston)
